date_coll,date_frag,col_num,frag_letter,col_frag_num,tile_num,tile_position,exp_num,stand_beetag,peg_beetag,exp_1_beetag,exp_1_subrun,beetag_exprun,exp_startdate,treat_ID,N_species,N_dose,temp,food,sym_state,N_species_dose,survival_day1,survival_day2,survival_day3,survival_day4,survival_day5,survival_day6,survival_day7,survival_day8,survival_day9,survival_day10,survival_day11,survival_day12
08_01_22,08_03_22,243,G,243G,167,3,3,W12,O55,W12O55,B,W12O55_exp3B,08_25_22,N_5_30_S_S,N,5,30,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,242,H,242H,165,5,3,W13,O56,W13O56,B,W13O56_exp3B,08_25_22,A_7.5_30_F_A,A,7.5,30,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,247,A,247A,169,13,3,W13,O57,W13O57,B,W13O57_exp3B,08_25_22,A_7.5_30_F_A,A,7.5,30,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,248,F,248F,170,11,3,W13,O58,W13O58,B,W13O58_exp3B,08_25_22,A_7.5_30_F_S,A,7.5,30,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_06_22,253,A,253A,175,6,3,W13,O59,W13O59,B,W13O59_exp3B,08_25_22,A_7.5_30_F_S,A,7.5,30,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,249,D,249D,171,2,3,W13,O60,W13O60,B,W13O60_exp3B,08_25_22,A_7.5_30_F_S,A,7.5,30,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,242,R,242R,165,15,3,W14,O62,W14O62,B,W14O62_exp3B,08_25_22,A_7.5_30_S_A,A,7.5,30,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,251,C,251C,172,4,3,W14,O63,W14O63,B,W14O63_exp3B,08_25_22,A_7.5_30_S_A,A,7.5,30,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,245,H,245H,169,3,3,W14,O64,W14O64,B,W14O64_exp3B,08_25_22,A_7.5_30_S_S,A,7.5,30,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_06_22,255,F,255F,177,2,3,W14,O65,W14O65,B,W14O65_exp3B,08_25_22,A_7.5_30_S_S,A,7.5,30,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_06_22,254,J,254J,176,12,3,W14,O66,W14O66,B,W14O66_exp3B,08_25_22,A_7.5_30_S_S,A,7.5,30,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,238,S,238S,159,13,3,W15,O67,W15O67,B,W15O67_exp3B,08_25_22,N_18_30_F_A,N,18,30,F,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,242,AD,242AD,166,11,3,W15,O69,W15O69,B,W15O69_exp3B,08_25_22,N_18_30_F_A,N,18,30,F,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,249,C,249C,171,1,3,W15,O70,W15O70,B,W15O70_exp3B,08_25_22,N_18_30_F_S,N,18,30,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,246,E,246E,169,12,3,W15,O71,W15O71,B,W15O71_exp3B,08_25_22,N_18_30_F_S,N,18,30,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_06_22,257,D,257D,177,15,3,W15,O72,W15O72,B,W15O72_exp3B,08_25_22,N_18_30_F_S,N,18,30,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,241,U,241U,164,7,3,W16,O73,W16O73,B,W16O73_exp3B,08_25_22,N_18_30_S_A,N,18,30,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,244,M,244M,168,8,3,W16,O74,W16O74,B,W16O74_exp3B,08_25_22,N_18_30_S_A,N,18,30,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,247,H,247H,170,4,3,W16,O75,W16O75,B,W16O75_exp3B,08_25_22,N_18_30_S_S,N,18,30,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,252,S,252S,174,4,3,W16,O76,W16O76,B,W16O76_exp3B,08_25_22,N_18_30_S_S,N,18,30,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,243,H,243H,167,4,3,W16,O77,W16O77,B,W16O77_exp3B,08_25_22,N_18_30_S_S,N,18,30,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,242,I,242I,165,6,3,W17,O78,W17O78,B,W17O78_exp3B,08_25_22,A_10_30_F_A,A,10,30,F,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,247,B,247B,169,14,3,W17,O79,W17O79,B,W17O79_exp3B,08_25_22,A_10_30_F_A,A,10,30,F,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,248,G,248G,170,12,3,W17,O80,W17O80,B,W17O80_exp3B,08_25_22,A_10_30_F_S,A,10,30,F,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_06_22,253,E,253E,175,10,3,W17,O82,W17O82,B,W17O82_exp3B,08_25_22,A_10_30_F_S,A,10,30,F,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,249,E,249E,171,3,3,W17,O83,W17O83,B,W17O83_exp3B,08_25_22,A_10_30_F_S,A,10,30,F,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,238,P,238P,159,10,3,W1,O1,W1O1,B,W1O1_exp3B,08_25_22,N_0_30_F_A,N,0,30,F,A,N_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,242,Z,242Z,166,7,3,W1,O2,W1O2,B,W1O2_exp3B,08_25_22,N_0_30_F_A,N,0,30,F,A,N_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,251,K,251K,172,12,3,W1,O3,W1O3,B,W1O3_exp3B,08_25_22,N_0_30_F_S,N,0,30,F,S,N_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,245,L,245L,169,7,3,W1,O4,W1O4,B,W1O4_exp3B,08_25_22,N_0_30_F_S,N,0,30,F,S,N_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_06_22,256,G,256G,177,9,3,W1,O5,W1O5,B,W1O5_exp3B,08_25_22,N_0_30_F_S,N,0,30,F,S,N_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,251,D,251D,172,5,3,W20,O85,W20O85,B,W20O85_exp3B,08_25_22,A_10_30_S_A,A,10,30,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,245,I,245I,169,4,3,W20,O86,W20O86,B,W20O86_exp3B,08_25_22,A_10_30_S_S,A,10,30,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_06_22,256,A,256A,177,3,3,W20,O87,W20O87,B,W20O87_exp3B,08_25_22,A_10_30_S_S,A,10,30,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,252,AH,252AH,175,3,3,W20,O88,W20O88,B,W20O88_exp3B,08_25_22,A_10_30_S_S,A,10,30,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,250,D,250D,171,10,3,W2,O10,W2O10,B,W2O10_exp3B,08_25_22,N_0_30_S_S,N,0,30,S,S,N_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,252,O,252O,173,16,3,W2,O11,W2O11,B,W2O11_exp3B,08_25_22,N_0_30_S_S,N,0,30,S,S,N_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,243,E,243E,167,1,3,W2,O12,W2O12,B,W2O12_exp3B,08_25_22,N_0_30_S_S,N,0,30,S,S,N_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,238,Y,238Y,160,3,3,W2,O7,W2O7,B,W2O7_exp3B,08_25_22,N_0_30_S_A,N,0,30,S,A,N_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,244,I,244I,168,4,3,W2,O8,W2O8,B,W2O8_exp3B,08_25_22,N_0_30_S_A,N,0,30,S,A,N_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,242,F,242F,165,3,3,W3,O13,W3O13,B,W3O13_exp3B,08_25_22,A_0_30_F_A,A,0,30,F,A,A_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,245,D,245D,168,15,3,W3,O14,W3O14,B,W3O14_exp3B,08_25_22,A_0_30_F_A,A,0,30,F,A,A_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,248,D,248D,170,9,3,W3,O15,W3O15,B,W3O15_exp3B,08_25_22,A_0_30_F_S,A,0,30,F,S,A_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,252,AB,252AB,174,13,3,W3,O17,W3O17,B,W3O17_exp3B,08_25_22,A_0_30_F_S,A,0,30,F,S,A_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,243,M,243M,167,9,3,W3,O20,W3O20,B,W3O20_exp3B,08_25_22,A_0_30_F_S,A,0,30,F,S,A_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,242,O,242O,165,12,3,W4,O21,W4O21,B,W4O21_exp3B,08_25_22,A_0_30_S_A,A,0,30,S,A,A_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,250,H,250H,171,14,3,W4,O22,W4O22,B,W4O22_exp3B,08_25_22,A_0_30_S_A,A,0,30,S,A,A_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,245,F,245F,169,1,3,W4,O23,W4O23,B,W4O23_exp3B,08_25_22,A_0_30_S_S,A,0,30,S,S,A_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_06_22,255,C,255C,176,15,3,W4,O24,W4O24,B,W4O24_exp3B,08_25_22,A_0_30_S_S,A,0,30,S,S,A_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,252,C,252C,173,4,3,W4,O25,W4O25,B,W4O25_exp3B,08_25_22,A_0_30_S_S,A,0,30,S,S,A_0,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,251,L,251L,172,13,3,W5,O26,W5O26,B,W5O26_exp3B,08_25_22,N_1.5_30_F_S,N,1.5,30,F,S,N_1.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,246,C,246C,169,10,3,W5,O27,W5O27,B,W5O27_exp3B,08_25_22,N_1.5_30_F_S,N,1.5,30,F,S,N_1.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_06_22,256,H,256H,177,10,3,W5,O28,W5O28,B,W5O28_exp3B,08_25_22,N_1.5_30_F_S,N,1.5,30,F,S,N_1.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,238,Q,238Q,159,11,3,W5,O29,W5O29,B,W5O29_exp3B,08_25_22,N_1.5_30_F_A,N,1.5,30,F,A,N_1.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,242,AB,242AB,166,9,3,W5,O30,W5O30,B,W5O30_exp3B,08_25_22,N_1.5_30_F_A,N,1.5,30,F,A,N_1.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,238,Z,238Z,160,4,3,W7,O31,W7O31,B,W7O31_exp3B,08_25_22,N_1.5_30_S_A,N,1.5,30,S,A,N_1.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,244,J,244J,168,5,3,W7,O32,W7O32,B,W7O32_exp3B,08_25_22,N_1.5_30_S_A,N,1.5,30,S,A,N_1.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,247,F,247F,170,2,3,W7,O33,W7O33,B,W7O33_exp3B,08_25_22,N_1.5_30_S_S,N,1.5,30,S,S,N_1.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,252,P,252P,174,1,3,W7,O34,W7O34,B,W7O34_exp3B,08_25_22,N_1.5_30_S_S,N,1.5,30,S,S,N_1.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,243,F,243F,167,2,3,W7,O35,W7O35,B,W7O35_exp3B,08_25_22,N_1.5_30_S_S,N,1.5,30,S,S,N_1.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,242,G,242G,165,4,3,W8,O36,W8O36,B,W8O36_exp3B,08_25_22,A_5_30_F_A,A,5,30,F,A,A_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,245,E,245E,168,16,3,W8,O37,W8O37,B,W8O37_exp3B,08_25_22,A_5_30_F_A,A,5,30,F,A,A_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,248,E,248E,170,10,3,W8,O38,W8O38,B,W8O38_exp3B,08_25_22,A_5_30_F_S,A,5,30,F,S,A_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,252,AG,252AG,175,2,3,W8,O39,W8O39,B,W8O39_exp3B,08_25_22,A_5_30_F_S,A,5,30,F,S,A_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,243,B,243B,166,14,3,W8,O40,W8O40,B,W8O40_exp3B,08_25_22,A_5_30_F_S,A,5,30,F,S,A_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,168,N,168N,115,16,1,Y10,B50,Y10B50,A,Y10B50_exp1A,7_15_22,N_5_20_S_A,N,5,20,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,170,J,170J,117,13,2,Y10,B50,Y10B50,B,Y10B50_exp2B,,A_7.5_20_F_A,A,7.5,20,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,150,K,150K,101,16,1,Y10,B51,Y10B51,A,Y10B51_exp1A,7_15_22,N_5_20_S_A,N,5,20,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,213,A,213A,141,16,2,Y10,B51,Y10B51,B,Y10B51_exp2B,,A_7.5_20_F_A,A,7.5,20,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,151,B,151B,102,8,1,Y10,B52,Y10B52,A,Y10B52_exp1A,7_15_22,N_5_20_S_S,N,5,20,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,192,A,192A,129,16,2,Y10,B52,Y10B52,B,Y10B52_exp2B,,A_7.5_20_F_S,A,7.5,20,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,154,A,154A,105,12,1,Y10,B53,Y10B53,A,Y10B53_exp1A,7_15_22,N_5_20_S_S,N,5,20,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,211,F,211F,141,4,2,Y10,B53,Y10B53,B,Y10B53_exp2B,,A_7.5_20_F_S,A,7.5,20,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,157,Q,157Q,108,1,1,Y10,B54,Y10B54,A,Y10B54_exp1A,7_15_22,N_5_20_S_S,N,5,20,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,185,C,185C,127,2,2,Y10,B54,Y10B54,B,Y10B54_exp2B,,A_7.5_20_F_S,A,7.5,20,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,153,I,153I,104,13,1,Y11,B55,Y11B55,A,Y11B55_exp1A,7_15_22,A_7.5_20_F_A,A,7.5,20,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,190,B,190B,129,8,2,Y11,B55,Y11B55,B,Y11B55_exp2B,,A_7.5_20_S_A,A,7.5,20,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_23_22,143,G,143G,98,4,1,Y11,B56,Y11B56,A,Y11B56_exp1A,7_15_22,A_7.5_20_F_A,A,7.5,20,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,216,B,216B,143,7,2,Y11,B56,Y11B56,B,Y11B56_exp2B,,A_7.5_20_S_A,A,7.5,20,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_23_22,144,A,144A,98,9,1,Y11,B57,Y11B57,A,Y11B57_exp1A,7_15_22,A_7.5_20_F_S,A,7.5,20,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,197,E,197E,133,5,2,Y11,B57,Y11B57,B,Y11B57_exp2B,,A_7.5_20_S_S,A,7.5,20,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,152,J,152J,103,11,1,Y11,B58,Y11B58,A,Y11B58_exp1A,7_15_22,A_7.5_20_F_S,A,7.5,20,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,217,E,217E,143,12,2,Y11,B58,Y11B58,B,Y11B58_exp2B,,A_7.5_20_S_S,A,7.5,20,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,155,G,155G,106,10,1,Y11,B59,Y11B59,A,Y11B59_exp1A,7_15_22,A_7.5_20_F_S,A,7.5,20,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,233,P,233P,152,4,2,Y11,B59,Y11B59,B,Y11B59_exp2B,,A_7.5_20_S_S,A,7.5,20,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,169,E,169E,116,9,1,Y12,B62,Y12B62,B,Y12B62_exp1B,7_17_22,A_5_30_S_A,A,5,30,S,A,A_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,186,D,186D,127,14,2,Y12,B62,Y12B62,A,Y12B62_exp2A,,N_5_30_F_A,N,5,30,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,232,H,232H,151,1,3,Y12,B62,Y12B62,A,Y12B62_exp3A,08_21_22,N_5_30_S_A,N,5,30,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,181,D,181D,124,5,1,Y12,B63,Y12B63,B,Y12B63_exp1B,7_17_22,A_5_30_S_A,A,5,30,S,A,A_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,202,A,202A,135,12,2,Y12,B63,Y12B63,A,Y12B63_exp2A,,N_5_30_F_A,N,5,30,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,V,237V,155,8,3,Y12,B63,Y12B63,A,Y12B63_exp3A,08_21_22,N_5_30_S_A,N,5,30,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,187,J,187J,128,15,1,Y12,B64,Y12B64,B,Y12B64_exp1B,7_17_22,A_5_30_S_A,A,5,30,S,A,A_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,BH,237BH,157,14,3,Y12,B64,Y12B64,A,Y12B64_exp3A,08_21_22,N_5_30_S_A,N,5,30,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,167,X,167X,114,15,1,Y12,B65,Y12B65,B,Y12B65_exp1B,7_17_22,A_5_30_S_S,A,5,30,S,S,A_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,192,D,192D,130,3,2,Y12,B65,Y12B65,A,Y12B65_exp2A,,N_5_30_F_S,N,5,30,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,239,S,239S,161,7,3,Y12,B65,Y12B65,A,Y12B65_exp3A,08_21_22,N_5_30_S_S,N,5,30,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,182,J,182J,125,1,1,Y12,B67,Y12B67,B,Y12B67_exp1B,7_17_22,A_5_30_S_S,A,5,30,S,S,A_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,207,E,207E,137,13,2,Y12,B67,Y12B67,A,Y12B67_exp2A,,N_5_30_F_S,N,5,30,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,241,G,241G,163,9,3,Y12,B67,Y12B67,A,Y12B67_exp3A,08_21_22,N_5_30_S_S,N,5,30,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_25_22,166,J,166J,113,4,1,Y13,B70,Y13B70,B,Y13B70_exp1B,7_17_22,N_5_20_S_A,N,5,20,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,194,B,194B,130,15,2,Y13,B70,Y13B70,A,Y13B70_exp2A,,N_5_30_F_A,N,5,30,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_30,07_31_30,235,I,235I,153,9,3,Y13,B70,Y13B70,A,Y13B70_exp3A,08_21_22,A_7.5_30_F_A,A,7.5,30,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,171,H,171H,118,13,1,Y13,B71,Y13B71,B,Y13B71_exp1B,7_17_22,N_5_20_S_A,N,5,20,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,207,C,207C,137,11,2,Y13,B71,Y13B71,A,Y13B71_exp2A,,N_5_30_S_A,N,5,30,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,AH,237AH,156,4,3,Y13,B71,Y13B71,A,Y13B71_exp3A,08_21_22,A_7.5_30_F_A,A,7.5,30,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,184,D,184D,126,2,1,Y13,B72,Y13B72,B,Y13B72_exp1B,7_17_22,N_5_20_S_A,N,5,20,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,231,A,231A,150,6,2,Y13,B72,Y13B72,A,Y13B72_exp2A,,N_5_30_S_A,N,5,30,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,BQ,237BQ,158,7,3,Y13,B72,Y13B72,A,Y13B72_exp3A,08_21_22,A_7.5_30_F_A,A,7.5,30,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_25_22,164,C,164C,111,15,1,Y13,B73,Y13B73,B,Y13B73_exp1B,7_17_22,N_5_20_S_S,N,5,20,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,193,F,193F,130,9,2,Y13,B73,Y13B73,A,Y13B73_exp2A,,N_5_30_S_S,N,5,30,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,240,F,240F,161,16,3,Y13,B73,Y13B73,A,Y13B73_exp3A,08_21_22,A_7.5_30_F_S,A,7.5,30,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,172,F,172F,120,5,1,Y13,B74,Y13B74,B,Y13B74_exp1B,7_17_22,N_5_20_S_S,N,5,20,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,218,E,218E,144,3,2,Y13,B74,Y13B74,A,Y13B74_exp2A,,N_5_30_S_S,N,5,30,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,241,O,241O,164,1,3,Y13,B74,Y13B74,A,Y13B74_exp3A,08_21_22,A_7.5_30_F_S,A,7.5,30,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_25_22,162,H,162H,111,4,1,Y14,B75,Y14B75,A,Y14B75_exp1A,7_15_22,N_5_30_S_A,N,5,30,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,168,O,168O,116,1,2,Y14,B75,Y14B75,B,Y14B75_exp2B,,N_5_30_F_A,N,5,30,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,151,I,151I,102,15,1,Y14,B76,Y14B76,A,Y14B76_exp1A,7_15_22,N_5_30_S_A,N,5,30,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,197,A,197A,133,1,2,Y14,B76,Y14B76,B,Y14B76_exp2B,,N_5_30_F_A,N,5,30,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,152,G,152G,103,8,1,Y14,B77,Y14B77,A,Y14B77_exp1A,7_15_22,N_5_30_S_S,N,5,30,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,175,E,175E,121,15,2,Y14,B77,Y14B77,B,Y14B77_exp2B,,N_5_30_F_S,N,5,30,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,155,B,155B,106,5,1,Y14,B78,Y14B78,A,Y14B78_exp1A,7_15_22,N_5_30_S_S,N,5,30,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,207,H,207H,137,16,2,Y14,B78,Y14B78,B,Y14B78_exp2B,,N_5_30_F_S,N,5,30,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,159,A,159A,109,10,1,Y14,B79,Y14B79,A,Y14B79_exp1A,7_15_22,N_5_30_S_S,N,5,30,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,223,J,223J,146,4,2,Y14,B79,Y14B79,B,Y14B79_exp2B,,N_5_30_F_S,N,5,30,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,161,E,161E,110,12,1,Y15,B80,Y15B80,A,Y15B80_exp1A,7_15_22,A_7.5_30_F_A,A,7.5,30,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,170,D,170D,117,7,2,Y15,B80,Y15B80,B,Y15B80_exp2B,,N_5_30_S_A,N,5,30,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_23_22,145,E,145E,99,11,1,Y15,B82,Y15B82,A,Y15B82_exp1A,7_15_22,A_7.5_30_F_A,A,7.5,30,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,212,C,212C,141,11,2,Y15,B82,Y15B82,B,Y15B82_exp2B,,N_5_30_S_A,N,5,30,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_23_22,144,E,144E,98,13,1,Y15,B83,Y15B83,A,Y15B83_exp1A,7_15_22,A_7.5_30_F_S,A,7.5,30,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,189,A,189A,129,6,2,Y15,B83,Y15B83,B,Y15B83_exp2B,,N_5_30_S_S,N,5,30,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,153,A,153A,104,5,1,Y15,B84,Y15B84,A,Y15B84_exp1A,7_15_22,A_7.5_30_F_S,A,7.5,30,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
